ISO3,ISO3_2,col,cnl,lp,cl
GMB,GGY,1,0.0008,0.0008,0.3338
GMB,GHA,1,0,0.1485,0.3828
GMB,GIB,1,0.0005,0.0005,0.3337
GMB,GIN,0,0.0005,0.3938,0.1314
GMB,GLP,0,0,0.0074,0.0025
GMB,GMB,1,0.2243,0.4274,0.5506
GMB,GNB,0,0.0827,0.3333,0.1387
GMB,GNQ,0,0,0.1604,0.0535
GMB,GRC,0,0,0.0002,0.0001
GMB,GRD,1,0,0.0075,0.3359
GMB,GRL,0,0,0,0
GMB,GTM,0,0,0.0001,0
GMB,GUF,0,0,0.0031,0.001
GMB,GUM,1,0.0003,0.0003,0.3335
GMB,GUY,1,0.0004,0.0043,0.3349
GMB,HKG,1,0,0,0.3334
GMB,HND,0,0,0.0001,0
GMB,HRV,0,0,0.0002,0.0001
GMB,HTI,0,0,0.0075,0.0025
GMB,HUN,0,0,0,0
GMB,IDN,0,0,0.0003,0.0001
GMB,IMN,1,0.0008,0.0008,0.3338
GMB,IND,1,0,0.0001,0.3334
GMB,IOT,1,0.0008,0.0008,0.3338
GMB,IRL,1,0.0007,0.0007,0.3338
GMB,IRN,0,0,0.0001,0
GMB,IRQ,0,0,0,0
GMB,ISL,0,0,0.0004,0.0001
GMB,ISR,0,0,0.0001,0
GMB,ITA,0,0,0.0002,0.0001
GMB,JAM,1,0,0.0089,0.3363
GMB,JEY,1,0.0007,0.0007,0.3338
GMB,JOR,0,0,0,0
GMB,JPN,0,0,0,0
GMB,KAZ,0,0,0.0001,0
GMB,KEN,1,0,0.0993,0.3664
GMB,KGZ,0,0,0,0
GMB,KHM,0,0,0,0
GMB,KIR,1,0,0,0.3333
GMB,KNA,1,0,0.0077,0.3359
GMB,KOR,0,0,0,0
GMB,KWT,0,0,0,0
GMB,LAO,0,0,0,0
GMB,LBN,0,0,0,0
GMB,LBR,1,0,0.245,0.415
GMB,LBY,0,0,0,0
GMB,LCA,1,0,0.0074,0.3358
GMB,LIE,0,0,0.0004,0.0001
GMB,LKA,1,0,0.0001,0.3334
GMB,LSO,1,0,0.163,0.3877
GMB,LTU,0,0,0.0002,0.0001
GMB,LUX,0,0,0.0004,0.0001
GMB,LVA,0,0,0.0002,0.0001
GMB,MAC,0,0,0,0
GMB,MAF,0,0.0001,0.0057,0.002
GMB,MAR,0,0,0,0
GMB,MCO,0,0.0001,0.0002,0.0001
GMB,MDA,0,0,0.0002,0.0001
GMB,MDG,0,0,0.0002,0.0001
GMB,MDV,1,0,0.0002,0.3334
GMB,MEX,0,0,0.0001,0
GMB,MHL,1,0.0003,0.0003,0.3335
GMB,MKD,0,0,0.0002,0.0001
GMB,MLI,0,0.0166,0.3185,0.1117
GMB,MLT,1,0,0,0.3334
GMB,MMR,0,0,0,0
GMB,MNE,0,0,0.0002,0.0001
GMB,MNG,0,0,0,0
GMB,MNP,1,0.0001,0.0001,0.3334
GMB,MOZ,0,0,0.1429,0.0476
GMB,MRT,0,0.0199,0.0511,0.0237
GMB,MSR,1,0,0.0077,0.3359
GMB,MTQ,0,0,0.0073,0.0024
GMB,MUS,1,0,0.0066,0.3355
GMB,MWI,0,0,0.1628,0.0543
GMB,MYS,1,0,0,0.3333
GMB,MYT,0,0,0.1209,0.0403
GMB,NAM,1,0,0.1264,0.3755
GMB,NCL,0,0,0.0001,0
GMB,NER,0,0,0.025,0.0083
GMB,NFK,1,0.0006,0.0023,0.3343
GMB,NGA,1,0,0.1641,0.388
GMB,NIC,0,0,0.0001,0
GMB,NIU,1,0.0001,0.0001,0.3334
GMB,NLD,0,0,0.0008,0.0003
GMB,NOR,0,0,0.0003,0.0001
GMB,NPL,0,0,0.0001,0
GMB,NRU,1,0.0001,0.0001,0.3334
GMB,NZL,1,0.0006,0.0007,0.3338
GMB,OMN,0,0,0.002,0.0007
GMB,PAK,1,0,0.0001,0.3334
GMB,PAN,0,0,0.0008,0.0003
GMB,PCN,1,0,0.0083,0.3361
GMB,PER,0,0,0.0001,0
GMB,PHL,1,0,0,0.3333
GMB,PLW,1,0.0001,0.0001,0.3334
GMB,PNG,1,0,0.0003,0.3334
GMB,POL,0,0,0.0002,0.0001
GMB,PRI,1,0,0.0001,0.3334
GMB,PRK,0,0,0,0
GMB,PRT,0,0,0.0002,0.0001
GMB,PRY,0,0,0,0
GMB,PSE,0,0,0,0
GMB,PYF,0,0,0.0001,0
GMB,QAT,0,0,0,0
GMB,REU,0,0,0.0075,0.0025
GMB,ROU,0,0,0.0002,0.0001
GMB,RUS,0,0,0.0002,0.0001
GMB,RWA,1,0,0.1628,0.3876
GMB,SAU,0,0,0.0018,0.0006
GMB,SDN,1,0,0.0029,0.3343
GMB,SEN,0,0.0738,0.436,0.1699
GMB,SGP,1,0.0002,0.0002,0.3335
GMB,SHN,0,0.0008,0.0008,0.0005
GMB,SLB,1,0,0.0006,0.3335
GMB,SLE,1,0.0008,0.2512,0.4173
GMB,SLV,0,0,0.0001,0
GMB,SMR,0,0,0.0002,0.0001
GMB,SOM,0,0,0.0033,0.0011
GMB,SPM,0,0,0.0001,0
GMB,SRB,0,0,0.0002,0.0001
GMB,SSD,1,0,0.017,0.339
GMB,STP,0,0,0.0169,0.0057
GMB,SUR,0,0,0.0024,0.0008
GMB,SVK,0,0,0.0002,0.0001
GMB,SVN,0,0,0.0002,0.0001
GMB,SWE,0,0,0.0003,0.0001
GMB,SWZ,1,0,0.1586,0.3862
GMB,SXM,1,0.0001,0.0053,0.3351
GMB,SYC,1,0,0.0071,0.3357
GMB,SYR,0,0,0,0
GMB,TCA,1,0,0.0083,0.3361
GMB,TCD,0,0,0.0225,0.0075
GMB,TGO,0,0,0.1885,0.0628
GMB,THA,0,0,0,0
GMB,TJK,0,0,0.0001,0
GMB,TKL,1,0.0002,0.0002,0.3335
GMB,TKM,0,0,0,0
GMB,TLS,0,0,0.0028,0.0009
GMB,TON,1,0,0,0.3333
GMB,TTO,1,0.0004,0.0043,0.3349
GMB,TUN,0,0,0,0
GMB,TUR,0,0,0,0
GMB,TUV,1,0,0,0.3333
GMB,TWN,0,0,0,0
GMB,TZA,1,0,0.1551,0.385
GMB,UGA,1,0,0.1083,0.3694
GMB,UKR,0,0,0.0002,0.0001
GMB,URY,0,0,0.0001,0
GMB,USA,1,0.0006,0.0008,0.3338
GMB,UZB,0,0,0,0
GMB,VAT,0,0,0.0002,0.0001
GMB,VCT,1,0,0.0079,0.336
GMB,VEN,0,0,0.0001,0
GMB,VGB,1,0.0004,0.0043,0.3349
GMB,VIR,1,0.0001,0.0056,0.3352
GMB,VNM,0,0,0,0
GMB,VUT,1,0,0.0004,0.3335
GMB,WLF,0,0,0,0
GMB,WSM,1,0.0001,0.0001,0.3334
GMB,YEM,0,0,0,0
GMB,ZAF,1,0.0001,0.1222,0.3741
GMB,ZMB,1,0,0.1611,0.387
GMB,ZWE,1,0,0.1554,0.3851
GNB,ABW,0,0.002,0.0533,0.0185
GNB,AFG,0,0,0.0043,0.0014
GNB,AGO,1,0.0015,0.1025,0.368
GNB,AIA,0,0.0019,0.0391,0.0137
GNB,ALA,0,0,0.0098,0.0033
GNB,ALB,0,0,0.0076,0.0025
GNB,AND,0,0.0005,0.0066,0.0024
GNB,ANT,0,0.0046,0.0467,0.0171
GNB,ARE,0,0.0001,0.0014,0.0005
GNB,ARG,0,0.0001,0.0065,0.0022
GNB,ARM,0,0,0.0087,0.0029
GNB,ASM,0,0.001,0.001,0.0007
GNB,ATG,0,0.014,0.0318,0.0153
GNB,AUS,0,0.0212,0.0222,0.0145
GNB,AUT,0,0.0002,0.0132,0.0045
GNB,AZE,0,0,0.0003,0.0001
GNB,BDI,0,0,0.1872,0.0624
GNB,BEL,0,0.0001,0.0124,0.0041
GNB,BEN,0,0,0.2378,0.0793
GNB,BFA,0,0,0.2111,0.0704
GNB,BGD,0,0,0.0053,0.0018
GNB,BGR,0,0,0.0055,0.0018
GNB,BHR,0,0.0003,0.0015,0.0006
GNB,BHS,0,0.0131,0.0321,0.0151
GNB,BIH,0,0,0.006,0.002
GNB,BLM,0,0.0003,0.014,0.0048
GNB,BLR,0,0,0.0067,0.0022
GNB,BLZ,0,0.0086,0.0226,0.0104
GNB,BMU,0,0.024,0.0246,0.0162
GNB,BOL,0,0,0.0042,0.0014
GNB,BRA,1,0.003,0.0071,0.3367
GNB,BRB,0,0.0126,0.0327,0.0151
GNB,BRN,0,0.0005,0.0006,0.0004
GNB,BTN,0,0,0.001,0.0003
GNB,BWA,0,0.0006,0.1778,0.0595
GNB,CAF,0,0,0.1789,0.0596
GNB,CAN,0,0.0145,0.0173,0.0106
GNB,CCK,0,0.0041,0.0629,0.0224
GNB,CHE,0,0.0013,0.0112,0.0042
GNB,CHL,0,0,0.0065,0.0022
GNB,CHN,0,0,0,0
GNB,CIV,0,0,0.1899,0.0633
GNB,CMR,0,0,0.1848,0.0616
GNB,COD,0,0,0.1591,0.053
GNB,COG,0,0,0.1358,0.0453
GNB,COK,0,0.0011,0.0011,0.0008
GNB,COL,0,0,0.0065,0.0022
GNB,COM,0,0,0.1864,0.0621
GNB,CPV,1,0,0.1409,0.3803
GNB,CRI,0,0,0.007,0.0023
GNB,CUB,0,0,0.0066,0.0022
GNB,CUW,0,0.0008,0.0614,0.0207
GNB,CXR,0,0.0109,0.0506,0.0205
